Date,Open,High,Low,Close,Adj Close,Volume
2009-03-19,160.625000,163.824997,158.750000,162.149994,117.533325,13425064
2009-03-20,165.425003,165.425003,160.625000,162.024994,117.442726,9503144
2009-03-23,162.524994,167.493744,161.899994,166.412506,120.623009,12242840
2009-03-24,168.125000,170.031250,163.887497,165.093750,119.667084,10746656
2009-03-25,164.031250,168.750000,164.031250,167.368744,121.316101,13099280
2009-03-26,168.125000,174.637497,167.774994,172.393753,124.958458,23946120
2009-03-27,171.875000,173.250000,166.256256,168.112503,121.855202,16699616
2009-03-30,165.000000,166.125000,158.206253,162.662506,117.904846,12393408
2009-03-31,163.750000,167.487503,162.625000,165.487503,119.952484,12775224
2009-04-01,166.393753,172.493744,163.168747,171.718750,124.469147,12438888
2009-04-02,174.500000,179.375000,172.818756,177.425003,128.605331,15717736
2009-04-06,180.406250,183.625000,173.006256,176.756256,128.120544,13856976
2009-04-08,173.756256,179.331253,169.562500,178.143753,129.126312,19805776
2009-04-09,179.375000,179.612503,174.500000,178.375000,129.293961,15061688
2009-04-13,179.375000,183.368744,172.149994,176.162506,127.690178,18836512
2009-04-15,168.500000,172.750000,162.518753,171.324997,124.183784,44636272
2009-04-16,171.500000,175.000000,165.000000,168.149994,121.882385,27307312
2009-04-17,168.750000,177.600006,168.750000,174.662506,126.602943,23499408
2009-04-20,173.131256,176.250000,171.625000,174.181244,126.254097,14932696
2009-04-21,172.375000,173.737503,169.375000,170.306244,123.445335,8013864
2009-04-22,170.250000,173.500000,169.437500,172.637497,125.135147,10622240
2009-04-23,171.393753,182.462494,169.550003,181.306244,131.418579,12194592
2009-04-24,180.137497,182.250000,175.568756,181.074997,131.251007,11411288
2009-04-27,180.987503,181.237503,176.875000,179.487503,130.100311,9638104
2009-04-28,178.750000,183.637497,177.250000,178.843750,129.633652,9435696
2009-04-29,180.000000,189.706253,178.793747,188.656250,136.746246,15414232
2009-04-30,188.656250,188.656250,188.656250,188.656250,136.746246,0
